PR number,open,close,days_to_close
53303,2022-12-22T11:37:39.000Z,2022-12-22T12:45:52.000Z,0.047372685185185184
53302,2022-12-22T11:35:42.000Z,2022-12-24T15:57:58.000Z,2.1821296296296295
53300,2022-12-22T11:31:46.000Z,2022-12-22T11:38:49.000Z,0.004895833333333334
53299,2022-12-22T11:16:40.000Z,2023-01-03T10:19:57.000Z,11.960613425925926
53298,2022-12-22T11:12:08.000Z,2022-12-24T15:58:11.000Z,2.1986458333333334
53297,2022-12-22T10:59:42.000Z,2023-02-20T01:43:34.000Z,59.61379629629629
53296,2022-12-22T10:52:34.000Z,2022-12-22T10:52:47.000Z,0.00015046296296296297
53295,2022-12-22T10:50:39.000Z,2022-12-22T13:43:43.000Z,0.12018518518518519
53292,2022-12-22T10:24:36.000Z,2023-01-04T18:41:30.000Z,13.345069444444444
53291,2022-12-22T10:02:44.000Z,2023-01-04T09:35:15.000Z,12.980914351851851
53290,2022-12-22T09:54:17.000Z,2022-12-22T15:51:02.000Z,0.24774305555555556
53289,2022-12-22T09:47:10.000Z,2022-12-24T15:58:54.000Z,2.2581481481481482
53288,2022-12-22T08:14:19.000Z,2022-12-22T15:50:31.000Z,0.31680555555555556
53287,2022-12-22T07:25:44.000Z,2022-12-22T12:44:28.000Z,0.2213425925925926
53286,2022-12-22T04:37:51.000Z,2022-12-22T09:55:28.000Z,0.22056712962962963
53284,2022-12-21T22:13:19.000Z,2023-02-25T00:11:07.000Z,65.08180555555556
53281,2022-12-21T17:48:06.000Z,2022-12-24T15:58:38.000Z,2.9239814814814813
53279,2022-12-21T17:35:16.000Z,2023-01-26T16:33:51.000Z,35.95734953703704
53278,2022-12-21T17:30:02.000Z,2023-01-26T16:35:05.000Z,35.961840277777775
53275,2022-12-21T15:38:39.000Z,2022-12-23T09:55:08.000Z,1.7614467592592593
53274,2022-12-21T15:24:46.000Z,2023-01-10T14:05:43.000Z,19.945104166666667
53273,2022-12-21T14:54:29.000Z,2023-01-04T15:51:58.000Z,14.039918981481481
53272,2022-12-21T14:42:46.000Z,2023-01-02T14:08:25.000Z,11.976145833333334
53270,2022-12-21T14:25:57.000Z,2022-12-22T09:58:28.000Z,0.8142476851851852
53269,2022-12-21T14:09:15.000Z,2023-03-28T10:45:52.000Z,96.90042824074074
53268,2022-12-21T14:07:43.000Z,2023-01-04T11:44:08.000Z,13.900289351851852
53267,2022-12-21T14:03:26.000Z,2022-12-21T14:09:55.000Z,0.004502314814814815
53266,2022-12-21T14:02:47.000Z,2022-12-21T14:32:58.000Z,0.02096064814814815
53264,2022-12-21T13:48:29.000Z,2022-12-22T09:57:50.000Z,0.8398263888888889
53263,2022-12-21T13:47:46.000Z,null,null
53262,2022-12-21T13:45:52.000Z,null,null
53261,2022-12-21T13:37:48.000Z,null,null
53260,2022-12-21T13:16:13.000Z,2022-12-27T12:12:56.000Z,5.956053240740741
53258,2022-12-21T13:11:31.000Z,2023-01-16T11:23:55.000Z,25.92527777777778
53257,2022-12-21T12:45:34.000Z,2022-12-22T13:43:27.000Z,1.0401967592592594
53256,2022-12-21T12:36:06.000Z,2023-01-20T19:02:21.000Z,30.268229166666668
53255,2022-12-21T12:16:52.000Z,2023-01-17T21:37:28.000Z,27.389305555555556
53252,2022-12-21T10:42:39.000Z,2023-01-11T08:39:03.000Z,20.914166666666667
53251,2022-12-21T10:27:52.000Z,2023-03-02T20:14:12.000Z,71.40717592592593
53249,2022-12-21T09:45:03.000Z,2023-01-28T00:52:26.000Z,37.630127314814814
53248,2022-12-21T08:28:19.000Z,2023-01-20T11:22:57.000Z,30.12127314814815
53246,2022-12-21T08:19:21.000Z,2023-01-13T16:23:56.000Z,23.336516203703702
53245,2022-12-21T08:12:57.000Z,2023-01-12T15:22:12.000Z,22.298090277777778
53244,2022-12-21T05:55:44.000Z,null,null
53243,2022-12-21T03:12:34.000Z,2023-01-04T09:35:26.000Z,14.26587962962963
53241,2022-12-20T21:42:30.000Z,2023-01-02T10:05:07.000Z,12.515706018518518
53239,2022-12-20T20:52:04.000Z,2023-01-09T15:26:22.000Z,19.773819444444445
53238,2022-12-20T19:33:19.000Z,2023-02-23T09:50:12.000Z,64.59505787037037
53237,2022-12-20T18:58:10.000Z,2023-01-16T11:20:33.000Z,26.68221064814815
53235,2022-12-20T18:08:32.000Z,null,null
53233,2022-12-20T17:04:49.000Z,2023-01-04T15:38:56.000Z,14.940358796296296
53232,2022-12-20T17:04:20.000Z,2023-01-05T13:14:14.000Z,15.840208333333333
53230,2022-12-20T16:25:43.000Z,2022-12-20T21:51:58.000Z,0.2265625
53229,2022-12-20T15:49:48.000Z,2022-12-21T20:34:08.000Z,1.1974537037037036
53228,2022-12-20T15:39:11.000Z,2022-12-21T09:09:55.000Z,0.7296759259259259
53226,2022-12-20T14:56:11.000Z,2022-12-22T09:59:17.000Z,1.7938194444444444
53225,2022-12-20T14:47:16.000Z,2022-12-20T15:53:39.000Z,0.046099537037037036
53224,2022-12-20T14:45:50.000Z,2022-12-20T21:49:42.000Z,0.29435185185185186
53222,2022-12-20T14:17:50.000Z,2022-12-22T09:59:48.000Z,1.8208101851851852
53220,2022-12-20T13:52:40.000Z,2023-01-10T08:59:25.000Z,20.796354166666667
53219,2022-12-20T12:27:52.000Z,2022-12-20T16:34:36.000Z,0.1713425925925926
53218,2022-12-20T12:01:30.000Z,2022-12-20T17:06:10.000Z,0.21157407407407408
53217,2022-12-20T10:37:10.000Z,2022-12-22T10:00:45.000Z,1.9747106481481482
53216,2022-12-20T10:31:31.000Z,2022-12-21T11:17:39.000Z,1.032037037037037
53215,2022-12-20T09:53:17.000Z,2023-01-26T16:05:45.000Z,37.258657407407405
53214,2022-12-20T09:49:32.000Z,2022-12-20T17:05:27.000Z,0.3027199074074074
53213,2022-12-20T09:37:41.000Z,2022-12-20T10:23:31.000Z,0.031828703703703706
53211,2022-12-20T09:10:46.000Z,2022-12-21T14:02:05.000Z,1.2023032407407408
53208,2022-12-20T03:06:15.000Z,2022-12-21T11:23:24.000Z,1.3452430555555555
53207,2022-12-19T21:09:08.000Z,2022-12-28T13:57:19.000Z,8.700127314814814
53206,2022-12-19T18:53:57.000Z,2022-12-31T17:24:32.000Z,11.937905092592592
53204,2022-12-19T17:19:18.000Z,2022-12-21T11:18:22.000Z,1.7493518518518518
53203,2022-12-19T16:51:00.000Z,2023-02-20T01:42:53.000Z,62.369363425925926
53202,2022-12-19T16:34:05.000Z,2022-12-20T08:22:03.000Z,0.6583101851851851
53201,2022-12-19T16:16:24.000Z,2022-12-20T08:22:10.000Z,0.6706712962962963
53200,2022-12-19T16:12:12.000Z,2022-12-21T09:09:23.000Z,1.706377314814815
53197,2022-12-19T14:56:54.000Z,2022-12-20T10:15:30.000Z,0.8045833333333333
53195,2022-12-19T14:42:02.000Z,2023-01-09T09:15:34.000Z,20.773287037037036
53193,2022-12-19T14:09:38.000Z,2023-01-20T13:03:27.000Z,31.95403935185185
53192,2022-12-19T13:24:23.000Z,2022-12-19T14:41:47.000Z,0.05375
53191,2022-12-19T13:08:10.000Z,2022-12-19T16:00:09.000Z,0.11943287037037037
53190,2022-12-19T12:40:16.000Z,2022-12-19T14:31:55.000Z,0.07753472222222223
53188,2022-12-19T10:53:47.000Z,2022-12-21T10:47:34.000Z,1.9956828703703704
53187,2022-12-19T10:46:51.000Z,2023-01-08T18:49:12.000Z,20.334965277777776
53185,2022-12-19T10:21:18.000Z,2022-12-19T10:41:12.000Z,0.013819444444444445
53184,2022-12-19T09:39:49.000Z,2023-03-01T14:58:28.000Z,72.22128472222222
53183,2022-12-19T09:37:44.000Z,null,null
53179,2022-12-19T08:34:47.000Z,2022-12-21T09:11:24.000Z,2.025428240740741
53178,2022-12-19T08:21:41.000Z,2022-12-29T09:12:33.000Z,10.035324074074074
53177,2022-12-19T08:01:15.000Z,2022-12-19T10:10:19.000Z,0.08962962962962963
53176,2022-12-19T06:46:32.000Z,2023-01-09T11:41:34.000Z,21.20488425925926
53174,2022-12-19T05:23:09.000Z,2022-12-21T11:19:13.000Z,2.2472685185185184
53171,2022-12-18T18:39:12.000Z,2023-02-17T21:31:36.000Z,61.11972222222222
53169,2022-12-18T12:25:49.000Z,2022-12-21T11:19:27.000Z,2.953912037037037
53168,2022-12-18T12:09:56.000Z,2022-12-19T15:44:21.000Z,1.1489004629629629
53167,2022-12-18T11:44:32.000Z,2023-03-21T08:54:44.000Z,92.88208333333333
53166,2022-12-18T08:29:41.000Z,2022-12-21T15:27:56.000Z,3.290451388888889
53165,2022-12-18T07:49:13.000Z,2022-12-21T15:21:44.000Z,3.314247685185185
53163,2022-12-18T02:08:03.000Z,2022-12-21T11:19:44.000Z,3.383113425925926
53162,2022-12-17T19:24:53.000Z,2022-12-21T11:20:55.000Z,3.663912037037037
53161,2022-12-17T19:06:12.000Z,null,null
53157,2022-12-17T15:44:27.000Z,2023-03-24T17:35:12.000Z,97.07690972222223
53156,2022-12-16T23:35:16.000Z,null,null
53154,2022-12-16T20:05:34.000Z,2022-12-21T15:38:34.000Z,4.814583333333333
53153,2022-12-16T18:03:05.000Z,null,null
53152,2022-12-16T17:53:53.000Z,2023-01-26T16:37:24.000Z,40.94688657407407
53150,2022-12-16T17:41:54.000Z,2022-12-19T17:16:01.000Z,2.982025462962963
53149,2022-12-16T17:40:10.000Z,2022-12-16T20:00:57.000Z,0.0977662037037037
53146,2022-12-16T17:01:17.000Z,2023-01-23T10:06:18.000Z,37.71181712962963
53145,2022-12-16T16:50:41.000Z,2023-01-03T10:01:44.000Z,17.716006944444445
53144,2022-12-16T16:41:21.000Z,2022-12-19T17:15:46.000Z,3.023900462962963
53143,2022-12-16T15:59:50.000Z,2023-01-11T10:47:07.000Z,25.782835648148147
53142,2022-12-16T15:47:20.000Z,2022-12-21T12:37:04.000Z,4.867870370370371
53140,2022-12-16T15:30:22.000Z,null,null
53139,2022-12-16T15:13:12.000Z,2022-12-27T12:24:56.000Z,10.883148148148148
53138,2022-12-16T14:37:02.000Z,2023-01-09T18:22:55.000Z,24.156863425925927
53136,2022-12-16T12:59:23.000Z,2023-01-16T13:37:56.000Z,31.026770833333334
53134,2022-12-16T12:53:16.000Z,2023-01-16T13:38:18.000Z,31.03127314814815
53133,2022-12-16T12:45:17.000Z,2022-12-19T10:09:54.000Z,2.8920949074074076
53131,2022-12-16T11:39:55.000Z,null,null
53128,2022-12-16T09:44:09.000Z,2022-12-16T13:38:51.000Z,0.1629861111111111
53127,2022-12-16T09:11:50.000Z,2023-01-08T18:48:39.000Z,23.40056712962963
53125,2022-12-16T08:08:02.000Z,2022-12-21T11:21:09.000Z,5.134108796296296
53122,2022-12-16T04:42:35.000Z,2022-12-21T11:21:23.000Z,5.276944444444444
53121,2022-12-15T21:57:43.000Z,2022-12-16T13:46:25.000Z,0.6588194444444444
53120,2022-12-15T21:05:22.000Z,2022-12-19T10:54:25.000Z,3.5757291666666666
53119,2022-12-15T20:26:53.000Z,2023-01-11T16:07:12.000Z,26.819664351851852
53118,2022-12-15T20:18:32.000Z,null,null
53117,2022-12-15T20:06:48.000Z,2022-12-16T13:46:57.000Z,0.7362152777777777
53116,2022-12-15T20:01:46.000Z,2023-01-20T08:03:52.000Z,35.50145833333333
53115,2022-12-15T19:07:47.000Z,2022-12-16T11:05:25.000Z,0.6650231481481481
53114,2022-12-15T19:02:58.000Z,2022-12-16T11:05:04.000Z,0.668125
53111,2022-12-15T16:25:39.000Z,2022-12-19T09:22:29.000Z,3.7061342592592594
53110,2022-12-15T16:18:01.000Z,2023-01-12T15:30:58.000Z,27.96732638888889
53109,2022-12-15T15:53:58.000Z,2023-03-02T12:52:04.000Z,76.87368055555555
53107,2022-12-15T15:50:12.000Z,2023-01-08T18:48:27.000Z,24.123784722222222
53106,2022-12-15T15:48:21.000Z,2022-12-16T04:53:24.000Z,0.5451736111111111
53105,2022-12-15T15:36:00.000Z,2022-12-16T19:03:47.000Z,1.1442939814814814
53104,2022-12-15T15:28:28.000Z,2022-12-20T21:51:02.000Z,5.265671296296296
53102,2022-12-15T14:36:34.000Z,2023-01-05T18:23:05.000Z,21.15730324074074
53100,2022-12-15T12:11:59.000Z,2022-12-16T08:31:42.000Z,0.847025462962963
53099,2022-12-15T11:39:58.000Z,2023-02-24T10:46:40.000Z,70.9629861111111
53098,2022-12-15T11:28:12.000Z,2022-12-15T14:32:31.000Z,0.12799768518518517
53097,2022-12-15T10:52:03.000Z,null,null
53096,2022-12-15T09:26:47.000Z,2022-12-19T09:46:53.000Z,4.013958333333333
53095,2022-12-15T07:44:41.000Z,2023-01-20T11:16:44.000Z,36.14725694444444
53092,2022-12-15T01:05:43.000Z,2023-02-21T20:15:54.000Z,68.79873842592593
53091,2022-12-14T22:58:19.000Z,2022-12-15T09:43:22.000Z,0.4479513888888889
53090,2022-12-14T22:55:33.000Z,2023-01-24T13:34:16.000Z,40.610219907407405
53089,2022-12-14T22:49:48.000Z,2022-12-20T20:23:13.000Z,5.898206018518518
53087,2022-12-14T21:55:53.000Z,2022-12-15T09:44:12.000Z,0.4918865740740741
53086,2022-12-14T21:29:01.000Z,2022-12-15T09:44:56.000Z,0.5110532407407408
53085,2022-12-14T21:21:19.000Z,2023-01-24T13:34:25.000Z,40.67576388888889
53084,2022-12-14T21:06:13.000Z,2022-12-15T08:39:56.000Z,0.4817476851851852
53083,2022-12-14T21:04:41.000Z,2022-12-15T08:40:16.000Z,0.4830439814814815
53082,2022-12-14T21:01:43.000Z,2022-12-19T17:13:03.000Z,4.8412037037037035
53081,2022-12-14T20:54:52.000Z,2022-12-19T17:12:50.000Z,4.845810185185186
53080,2022-12-14T20:51:54.000Z,2022-12-15T09:45:37.000Z,0.5373032407407408
53079,2022-12-14T20:50:32.000Z,2022-12-19T17:12:39.000Z,4.8486921296296295
53077,2022-12-14T20:16:25.000Z,2022-12-20T08:22:21.000Z,5.50412037037037
53076,2022-12-14T20:05:58.000Z,2023-01-10T21:19:19.000Z,27.0509375
53075,2022-12-14T19:59:23.000Z,2023-01-16T08:26:23.000Z,32.51875
53074,2022-12-14T19:33:41.000Z,2022-12-21T15:19:36.000Z,6.823553240740741
53073,2022-12-14T19:31:07.000Z,2022-12-19T17:12:21.000Z,4.90363425925926
53072,2022-12-14T19:28:38.000Z,2022-12-19T09:46:18.000Z,4.5956018518518515
53071,2022-12-14T18:58:25.000Z,2023-01-05T09:34:07.000Z,21.608125
53070,2022-12-14T16:10:13.000Z,2022-12-20T17:05:13.000Z,6.038194444444445
53069,2022-12-14T15:56:36.000Z,2022-12-22T10:09:59.000Z,7.759293981481481
53068,2022-12-14T15:40:40.000Z,2023-01-24T16:21:40.000Z,41.02847222222222
53067,2022-12-14T15:40:35.000Z,2023-01-09T09:15:52.000Z,25.732835648148146
53066,2022-12-14T15:17:30.000Z,2022-12-17T11:47:55.000Z,2.8544560185185186
53065,2022-12-14T13:52:10.000Z,2022-12-15T16:14:27.000Z,1.0988078703703703
53063,2022-12-14T13:33:29.000Z,2022-12-19T17:12:00.000Z,5.151747685185185
53061,2022-12-14T13:25:06.000Z,2023-02-27T16:34:13.000Z,75.13133101851852
53060,2022-12-14T12:39:32.000Z,null,null
53056,2022-12-14T10:11:32.000Z,2023-01-10T15:54:26.000Z,27.238125
53055,2022-12-14T10:10:24.000Z,2022-12-15T14:31:37.000Z,1.1814004629629629
53054,2022-12-14T10:02:06.000Z,2022-12-21T09:11:42.000Z,6.965
53053,2022-12-14T09:58:06.000Z,2022-12-19T09:44:32.000Z,4.9905787037037035
53052,2022-12-14T09:54:17.000Z,2022-12-16T11:03:15.000Z,2.0478935185185185
53051,2022-12-14T09:47:46.000Z,2022-12-14T13:10:55.000Z,0.14107638888888888
53050,2022-12-14T09:43:06.000Z,2022-12-14T14:00:13.000Z,0.17855324074074075
53045,2022-12-14T09:09:51.000Z,2022-12-14T16:26:04.000Z,0.30292824074074076
53044,2022-12-14T09:04:47.000Z,null,null
53042,2022-12-14T08:50:27.000Z,2022-12-15T09:29:47.000Z,1.0273148148148148
53041,2022-12-14T08:31:53.000Z,2023-01-10T08:23:35.000Z,26.99423611111111
53032,2022-12-14T06:53:56.000Z,2022-12-15T13:54:25.000Z,1.2920023148148148
53031,2022-12-14T05:52:27.000Z,2022-12-21T09:10:11.000Z,7.137314814814815
53030,2022-12-14T01:49:34.000Z,2022-12-14T01:50:18.000Z,0.0005092592592592592
53029,2022-12-13T23:24:32.000Z,2023-02-23T19:34:40.000Z,71.84037037037037
53028,2022-12-13T22:00:08.000Z,2022-12-16T08:31:49.000Z,2.4386689814814817
53027,2022-12-13T20:52:46.000Z,2022-12-15T21:35:31.000Z,2.0296875
53026,2022-12-13T20:37:27.000Z,2022-12-16T08:32:03.000Z,2.49625
53025,2022-12-13T20:26:47.000Z,2022-12-22T15:58:16.000Z,8.813530092592593
53023,2022-12-13T20:04:55.000Z,2023-01-06T10:35:26.000Z,23.604525462962965
53022,2022-12-13T16:59:06.000Z,2022-12-14T15:34:56.000Z,0.9415509259259259
53021,2022-12-13T16:53:55.000Z,2022-12-14T17:37:10.000Z,1.0300347222222221
53020,2022-12-13T16:51:32.000Z,2022-12-21T15:23:08.000Z,7.938611111111111
53018,2022-12-13T16:10:04.000Z,2022-12-14T08:51:11.000Z,0.6952199074074074
53017,2022-12-13T15:25:00.000Z,2023-01-04T17:20:09.000Z,22.079965277777777
53016,2022-12-13T14:56:36.000Z,2023-01-11T15:11:04.000Z,29.010046296296295
53014,2022-12-13T14:39:17.000Z,2022-12-14T19:44:36.000Z,1.212025462962963
53011,2022-12-13T14:05:25.000Z,2023-01-19T22:37:27.000Z,37.355578703703706
53009,2022-12-13T12:49:22.000Z,2022-12-21T15:39:20.000Z,8.118032407407407
53005,2022-12-13T10:47:28.000Z,2022-12-21T10:29:01.000Z,7.9871875
53004,2022-12-13T10:39:19.000Z,2022-12-13T16:13:46.000Z,0.23225694444444445
53003,2022-12-13T10:34:44.000Z,2022-12-14T11:07:33.000Z,1.0227893518518518
53001,2022-12-13T09:31:51.000Z,2022-12-13T17:45:44.000Z,0.34297453703703706
52999,2022-12-13T08:17:45.000Z,2022-12-13T09:08:40.000Z,0.0353587962962963
52997,2022-12-13T01:04:24.000Z,2022-12-19T17:17:00.000Z,6.675416666666667
52994,2022-12-12T23:32:58.000Z,2022-12-14T14:16:55.000Z,1.6138541666666666
52993,2022-12-12T21:43:08.000Z,null,null
52990,2022-12-12T19:54:34.000Z,2022-12-13T04:08:50.000Z,0.34324074074074074
52986,2022-12-12T18:08:52.000Z,2022-12-19T09:42:08.000Z,6.648101851851852
52985,2022-12-12T17:43:40.000Z,2023-01-06T10:34:45.000Z,24.702141203703704
52984,2022-12-12T17:29:40.000Z,2022-12-13T16:31:43.000Z,0.9597569444444445
52982,2022-12-12T16:06:03.000Z,2022-12-13T08:44:45.000Z,0.6935416666666666
52980,2022-12-12T16:01:10.000Z,2023-03-28T15:43:16.000Z,106.02923611111112
52979,2022-12-12T15:39:14.000Z,2022-12-12T20:50:22.000Z,0.21606481481481482
52977,2022-12-12T14:27:54.000Z,2023-01-04T20:12:59.000Z,23.239641203703705
52976,2022-12-12T14:14:37.000Z,2023-01-20T11:23:04.000Z,38.88086805555555
52973,2022-12-12T12:19:59.000Z,2022-12-13T08:20:11.000Z,0.8334722222222222
52972,2022-12-12T12:02:26.000Z,2022-12-12T17:41:02.000Z,0.2351388888888889
52969,2022-12-12T11:39:32.000Z,2022-12-16T10:26:48.000Z,3.9494907407407407
52968,2022-12-12T11:14:13.000Z,2022-12-12T14:57:16.000Z,0.15489583333333334
52967,2022-12-12T11:09:59.000Z,2022-12-13T13:23:58.000Z,1.0930439814814814
52966,2022-12-12T10:28:27.000Z,2022-12-12T15:15:41.000Z,0.19946759259259259
52965,2022-12-12T09:43:00.000Z,2023-03-20T15:29:25.000Z,98.24056712962962
52963,2022-12-12T09:37:11.000Z,2022-12-21T15:24:37.000Z,9.241273148148148
52961,2022-12-12T09:24:12.000Z,2022-12-20T21:51:24.000Z,8.518888888888888
52960,2022-12-12T08:59:32.000Z,2023-01-23T12:08:35.000Z,42.13128472222222
52959,2022-12-12T08:30:06.000Z,2022-12-13T16:21:19.000Z,1.3272337962962963
52958,2022-12-12T07:33:14.000Z,2022-12-12T13:56:07.000Z,0.2658912037037037
52956,2022-12-11T10:25:42.000Z,2023-01-10T08:23:15.000Z,29.914965277777778
52955,2022-12-11T10:13:54.000Z,2023-01-25T16:21:24.000Z,45.255208333333336
52953,2022-12-10T18:12:33.000Z,2022-12-12T13:55:59.000Z,1.8218287037037038
52952,2022-12-10T07:35:45.000Z,2022-12-12T16:54:41.000Z,2.388148148148148
52951,2022-12-09T22:00:06.000Z,2022-12-21T15:24:52.000Z,11.725532407407407
52950,2022-12-09T21:39:17.000Z,2022-12-14T08:51:17.000Z,4.466666666666667
52949,2022-12-09T19:52:44.000Z,2022-12-10T08:45:03.000Z,0.5363310185185185
52947,2022-12-09T19:22:57.000Z,2023-01-07T20:34:34.000Z,29.049733796296298
52946,2022-12-09T18:32:24.000Z,2023-01-13T22:42:55.000Z,35.173969907407404
52945,2022-12-09T18:00:07.000Z,2023-02-21T11:30:39.000Z,73.72953703703703
52944,2022-12-09T17:37:47.000Z,2022-12-13T20:08:11.000Z,4.104444444444445
52943,2022-12-09T17:10:18.000Z,2023-01-08T18:48:55.000Z,30.068483796296295
52942,2022-12-09T17:01:55.000Z,2023-02-14T12:52:10.000Z,66.8265625
52940,2022-12-09T15:29:07.000Z,2022-12-19T09:37:26.000Z,9.755775462962964
52939,2022-12-09T14:31:46.000Z,2022-12-19T13:34:38.000Z,9.960324074074075
52936,2022-12-09T13:38:02.000Z,2022-12-19T09:36:39.000Z,9.832372685185184
52934,2022-12-09T13:27:30.000Z,2022-12-19T17:18:03.000Z,10.160104166666667
52933,2022-12-09T13:13:49.000Z,2023-01-16T13:38:44.000Z,38.01730324074074
52932,2022-12-09T13:12:52.000Z,2023-01-16T13:40:54.000Z,38.01946759259259
52930,2022-12-09T12:22:35.000Z,2022-12-10T08:46:35.000Z,0.85
52928,2022-12-09T12:10:56.000Z,2022-12-10T08:46:45.000Z,0.8582060185185185
52927,2022-12-09T11:03:36.000Z,2023-03-08T06:48:12.000Z,88.82263888888889
52926,2022-12-09T10:28:28.000Z,2022-12-09T14:46:12.000Z,0.1789814814814815
52923,2022-12-09T09:44:39.000Z,2022-12-22T10:03:05.000Z,13.012800925925927
52922,2022-12-09T08:47:23.000Z,2022-12-16T14:19:49.000Z,7.2308564814814815
52919,2022-12-09T07:53:56.000Z,2022-12-09T12:59:11.000Z,0.21197916666666666
52917,2022-12-09T05:03:43.000Z,2022-12-11T17:29:03.000Z,2.5175925925925924
52916,2022-12-09T04:56:58.000Z,2022-12-12T17:44:41.000Z,3.533136574074074
52915,2022-12-08T22:34:42.000Z,2022-12-08T23:18:15.000Z,0.030243055555555554
52912,2022-12-08T18:53:04.000Z,2022-12-09T10:18:02.000Z,0.642337962962963
52911,2022-12-08T17:28:59.000Z,2023-01-10T20:45:37.000Z,33.136550925925924
52910,2022-12-08T17:04:20.000Z,2022-12-14T11:06:04.000Z,5.751203703703704
52908,2022-12-08T16:26:00.000Z,2022-12-15T14:31:12.000Z,6.920277777777778
52905,2022-12-08T15:49:56.000Z,2022-12-12T14:57:36.000Z,3.9636574074074074
52904,2022-12-08T15:38:15.000Z,2022-12-09T10:18:11.000Z,0.7777314814814815
52901,2022-12-08T14:53:07.000Z,null,null
52900,2022-12-08T14:47:32.000Z,2022-12-19T12:02:32.000Z,10.885416666666666
52897,2022-12-08T14:04:18.000Z,2023-01-03T10:01:31.000Z,25.831400462962964
52896,2022-12-08T13:45:47.000Z,null,null
52895,2022-12-08T13:43:09.000Z,2023-01-17T12:43:02.000Z,39.958252314814814
52894,2022-12-08T13:26:42.000Z,2023-01-20T13:35:08.000Z,43.00585648148148
52893,2022-12-08T13:17:13.000Z,2023-01-11T15:35:09.000Z,34.095787037037034
52892,2022-12-08T13:10:53.000Z,2023-01-10T11:21:10.000Z,32.92380787037037
52891,2022-12-08T12:56:16.000Z,2023-02-28T13:14:31.000Z,82.01267361111111
52890,2022-12-08T12:20:14.000Z,2022-12-13T17:45:31.000Z,5.2258912037037035
52888,2022-12-08T11:30:35.000Z,2022-12-20T11:07:45.000Z,11.984143518518518
52884,2022-12-08T10:12:25.000Z,2022-12-27T11:44:20.000Z,19.063831018518517
52883,2022-12-08T08:50:06.000Z,2022-12-16T11:02:31.000Z,8.091956018518518
52881,2022-12-08T07:59:20.000Z,2023-02-28T12:56:24.000Z,82.2062962962963
52880,2022-12-08T07:54:30.000Z,2022-12-19T17:18:48.000Z,11.391875
52879,2022-12-08T07:13:02.000Z,2023-01-27T10:22:06.000Z,50.1312962962963
52877,2022-12-08T05:45:18.000Z,2022-12-08T20:09:56.000Z,0.6004398148148148
52876,2022-12-08T04:47:33.000Z,2023-02-27T08:44:27.000Z,81.16451388888889
52874,2022-12-08T03:20:38.000Z,2022-12-20T09:20:11.000Z,12.2496875
52873,2022-12-08T02:41:07.000Z,2022-12-20T08:22:40.000Z,12.2371875
52867,2022-12-07T21:27:49.000Z,null,null
52866,2022-12-07T20:46:34.000Z,2022-12-14T13:11:04.000Z,6.683680555555555
52865,2022-12-07T18:12:22.000Z,2022-12-08T07:59:15.000Z,0.574224537037037
52864,2022-12-07T18:06:52.000Z,2022-12-08T09:56:35.000Z,0.659525462962963
52863,2022-12-07T17:24:51.000Z,2023-03-29T21:44:07.000Z,112.22171296296297
52862,2022-12-07T16:59:43.000Z,2022-12-08T07:48:26.000Z,0.6171643518518518
52859,2022-12-07T15:09:15.000Z,2022-12-12T13:55:41.000Z,4.948912037037037
52858,2022-12-07T14:51:54.000Z,2022-12-08T09:59:34.000Z,0.7969907407407407
52852,2022-12-07T13:15:41.000Z,2023-01-19T10:17:39.000Z,42.87636574074074
52851,2022-12-07T12:56:37.000Z,2022-12-09T10:18:19.000Z,1.8900694444444444
52850,2022-12-07T11:59:15.000Z,2023-01-17T14:47:09.000Z,41.116597222222225
52849,2022-12-07T10:22:57.000Z,2022-12-16T14:37:55.000Z,9.177060185185185
52848,2022-12-07T10:21:42.000Z,2022-12-08T09:58:58.000Z,0.984212962962963
52847,2022-12-07T09:17:33.000Z,2022-12-14T08:51:26.000Z,6.981863425925926
52846,2022-12-07T08:49:35.000Z,2023-03-22T00:29:35.000Z,104.65277777777777
52845,2022-12-07T07:55:51.000Z,2022-12-08T08:38:35.000Z,1.0296759259259258
52844,2022-12-07T07:46:02.000Z,2022-12-08T01:50:42.000Z,0.7532407407407408
52843,2022-12-07T07:40:04.000Z,2022-12-09T10:18:25.000Z,2.109965277777778
52842,2022-12-07T07:36:07.000Z,2023-01-27T14:04:46.000Z,51.26989583333334
